Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month
ORD-00184,2021-05-14 15:45:49.974987,Same Day,Customer_0149,Corporate,West,Technology,Copiers,1996.11,2,0.3,110.5,2021,2021-05
ORD-00185,2021-05-15 09:17:33.526763,Standard Class,Customer_0249,Consumer,East,Furniture,Furnishings,1503.12,2,0.3,-33.51,2021,2021-05
ORD-00186,2021-05-16 02:49:17.078539,Second Class,Customer_0256,Home Office,West,Furniture,Bookcases,5808.46,7,0.1,1235.83,2021,2021-05
ORD-00187,2021-05-16 20:21:00.630315,Standard Class,Customer_0042,Consumer,West,Furniture,Chairs,6268.9,7,0.1,778.77,2021,2021-05
ORD-00188,2021-05-17 13:52:44.182091,Standard Class,Customer_0202,Consumer,West,Technology,Accessories,406.77,1,0.1,82.2,2021,2021-05
ORD-00189,2021-05-18 07:24:27.733866,First Class,Customer_0244,Consumer,West,Office Supplies,Paper,516.69,4,0.0,113.38,2021,2021-05
ORD-00190,2021-05-19 00:56:11.285642,Standard Class,Customer_0157,Consumer,East,Office Supplies,Storage,204.33,2,0.5,-28.4,2021,2021-05
ORD-00191,2021-05-19 18:27:54.837418,Second Class,Customer_0286,Consumer,West,Technology,Accessories,6655.98,5,0.1,1067.44,2021,2021-05
ORD-00192,2021-05-20 11:59:38.389194,Standard Class,Customer_0282,Corporate,East,Technology,Copiers,889.55,1,0.3,48.97,2021,2021-05
ORD-00193,2021-05-21 05:31:21.940970,Standard Class,Customer_0238,Home Office,East,Technology,Phones,5204.51,4,0.1,1061.39,2021,2021-05
ORD-00194,2021-05-21 23:03:05.492746,Standard Class,Customer_0019,Home Office,South,Furniture,Tables,302.16,1,0.4,-21.63,2021,2021-05
ORD-00195,2021-05-22 16:34:49.044522,Second Class,Customer_0053,Corporate,South,Furniture,Chairs,243.94,1,0.2,18.12,2021,2021-05
ORD-00196,2021-05-23 10:06:32.596298,Standard Class,Customer_0085,Home Office,East,Furniture,Bookcases,1172.39,3,0.5,-211.9,2021,2021-05
ORD-00197,2021-05-24 03:38:16.148074,Second Class,Customer_0273,Corporate,East,Technology,Accessories,570.09,1,0.0,165.71,2021,2021-05
ORD-00198,2021-05-24 21:09:59.699849,First Class,Customer_0213,Corporate,West,Furniture,Bookcases,182.71,1,0.5,-30.52,2021,2021-05
ORD-00199,2021-05-25 14:41:43.251625,Standard Class,Customer_0104,Consumer,South,Furniture,Chairs,595.54,1,0.1,83.43,2021,2021-05
ORD-00200,2021-05-26 08:13:26.803401,Standard Class,Customer_0192,Consumer,West,Furniture,Furnishings,2548.66,3,0.2,200.64,2021,2021-05
ORD-00201,2021-05-27 01:45:10.355177,Second Class,Customer_0177,Consumer,West,Office Supplies,Labels,366.02,6,0.4,-35.76,2021,2021-05
ORD-00202,2021-05-27 19:16:53.906953,Standard Class,Customer_0147,Consumer,West,Technology,Laptops,988.49,1,0.1,176.13,2021,2021-05
ORD-00203,2021-05-28 12:48:37.458729,Standard Class,Customer_0081,Consumer,East,Office Supplies,Art,342.34,2,0.1,73.9,2021,2021-05
ORD-00204,2021-05-29 06:20:21.010505,Standard Class,Customer_0193,Home Office,West,Furniture,Furnishings,1056.23,3,0.0,218.26,2021,2021-05
ORD-00205,2021-05-29 23:52:04.562281,Standard Class,Customer_0037,Consumer,Central,Furniture,Bookcases,294.13,1,0.1,40.34,2021,2021-05
ORD-00206,2021-05-30 17:23:48.114057,Standard Class,Customer_0154,Consumer,West,Office Supplies,Labels,293.21,3,0.1,54.78,2021,2021-05
ORD-00207,2021-05-31 10:55:31.665832,Standard Class,Customer_0130,Corporate,Central,Office Supplies,Art,476.61,3,0.0,126.48,2021,2021-05
ORD-00208,2021-06-01 04:27:15.217608,Second Class,Customer_0059,Consumer,West,Office Supplies,Paper,183.08,6,0.5,-20.41,2021,2021-06
ORD-00209,2021-06-01 21:58:58.769384,Standard Class,Customer_0224,Consumer,West,Technology,Phones,5105.53,6,0.0,1216.16,2021,2021-06
ORD-00210,2021-06-02 15:30:42.321160,Standard Class,Customer_0249,Consumer,South,Technology,Copiers,1562.78,1,0.0,460.13,2021,2021-06
ORD-00211,2021-06-03 09:02:25.872936,Same Day,Customer_0240,Consumer,West,Office Supplies,Binders,655.76,3,0.1,95.93,2021,2021-06
ORD-00212,2021-06-04 02:34:09.424712,Second Class,Customer_0293,Consumer,South,Furniture,Tables,720.78,1,0.0,161.56,2021,2021-06
ORD-00213,2021-06-04 20:05:52.976488,First Class,Customer_0287,Corporate,East,Technology,Phones,599.2,1,0.0,174.66,2021,2021-06
ORD-00214,2021-06-05 13:37:36.528264,Standard Class,Customer_0204,Corporate,West,Technology,Accessories,2697.94,2,0.0,686.22,2021,2021-06
ORD-00215,2021-06-06 07:09:20.080040,Second Class,Customer_0099,Consumer,South,Technology,Laptops,964.07,2,0.0,230.96,2021,2021-06
ORD-00216,2021-06-07 00:41:03.631815,Standard Class,Customer_0176,Consumer,West,Office Supplies,Storage,678.82,3,0.0,171.89,2021,2021-06
ORD-00217,2021-06-07 18:12:47.183591,Standard Class,Customer_0262,Consumer,South,Technology,Laptops,3144.07,2,0.1,446.26,2021,2021-06
ORD-00218,2021-06-08 11:44:30.735367,Standard Class,Customer_0271,Corporate,West,Technology,Laptops,3426.3,4,0.2,238.92,2021,2021-06
ORD-00219,2021-06-09 05:16:14.287143,Standard Class,Customer_0143,Consumer,South,Technology,Accessories,426.14,1,0.1,55.89,2021,2021-06
ORD-00220,2021-06-09 22:47:57.838919,First Class,Customer_0189,Consumer,West,Furniture,Furnishings,2637.93,2,0.0,589.75,2021,2021-06
ORD-00221,2021-06-10 16:19:41.390695,Standard Class,Customer_0272,Corporate,East,Technology,Laptops,6963.29,6,0.4,-252.38,2021,2021-06
ORD-00222,2021-06-11 09:51:24.942471,Second Class,Customer_0020,Consumer,Central,Furniture,Tables,982.58,1,0.0,251.41,2021,2021-06
ORD-00223,2021-06-12 03:23:08.494247,Second Class,Customer_0300,Consumer,South,Technology,Accessories,5943.95,7,0.3,-32.57,2021,2021-06
ORD-00224,2021-06-12 20:54:52.046023,Standard Class,Customer_0046,Consumer,South,Office Supplies,Art,182.19,1,0.0,46.56,2021,2021-06
ORD-00225,2021-06-13 14:26:35.597798,Standard Class,Customer_0095,Home Office,South,Technology,Laptops,2612.89,2,0.3,59.6,2021,2021-06
ORD-00226,2021-06-14 07:58:19.149574,Standard Class,Customer_0064,Home Office,South,Furniture,Tables,928.48,1,0.3,25.55,2021,2021-06
ORD-00227,2021-06-15 01:30:02.701350,Standard Class,Customer_0131,Corporate,West,Office Supplies,Binders,282.36,1,0.0,57.38,2021,2021-06
ORD-00228,2021-06-15 19:01:46.253126,Standard Class,Customer_0009,Consumer,West,Furniture,Furnishings,1976.57,2,0.1,403.15,2021,2021-06
ORD-00229,2021-06-16 12:33:29.804902,Same Day,Customer_0203,Corporate,West,Furniture,Furnishings,2956.6,2,0.0,823.09,2021,2021-06
ORD-00230,2021-06-17 06:05:13.356678,Standard Class,Customer_0298,Home Office,East,Technology,Accessories,1084.33,2,0.3,1.29,2021,2021-06
ORD-00231,2021-06-17 23:36:56.908454,Standard Class,Customer_0174,Home Office,East,Technology,Phones,666.2,1,0.2,29.75,2021,2021-06
ORD-00232,2021-06-18 17:08:40.460230,First Class,Customer_0073,Consumer,East,Furniture,Furnishings,1186.55,4,0.1,222.52,2021,2021-06
ORD-00233,2021-06-19 10:40:24.012006,Standard Class,Customer_0084,Corporate,West,Office Supplies,Storage,135.88,1,0.4,-3.06,2021,2021-06
ORD-00234,2021-06-20 04:12:07.563781,Second Class,Customer_0059,Consumer,Central,Furniture,Chairs,210.2,1,0.5,-38.92,2021,2021-06
ORD-00235,2021-06-20 21:43:51.115557,Standard Class,Customer_0021,Consumer,West,Furniture,Tables,2661.8,3,0.2,195.93,2021,2021-06
ORD-00236,2021-06-21 15:15:34.667333,Standard Class,Customer_0157,Corporate,East,Office Supplies,Paper,528.25,3,0.0,144.15,2021,2021-06
ORD-00237,2021-06-22 08:47:18.219109,Standard Class,Customer_0061,Consumer,East,Furniture,Furnishings,1173.91,2,0.1,165.69,2021,2021-06
ORD-00238,2021-06-23 02:19:01.770885,Standard Class,Customer_0064,Home Office,Central,Technology,Copiers,954.97,1,0.0,194.49,2021,2021-06
ORD-00239,2021-06-23 19:50:45.322661,Standard Class,Customer_0168,Consumer,Central,Furniture,Furnishings,2071.69,3,0.0,552.78,2021,2021-06
ORD-00240,2021-06-24 13:22:28.874437,Second Class,Customer_0203,Consumer,Central,Office Supplies,Art,696.21,3,0.2,29.34,2021,2021-06
ORD-00241,2021-06-25 06:54:12.426213,Standard Class,Customer_0129,Home Office,West,Technology,Copiers,8542.25,6,0.2,485.11,2021,2021-06
ORD-00242,2021-06-26 00:25:55.977988,Same Day,Customer_0245,Home Office,East,Office Supplies,Storage,204.31,1,0.0,55.41,2021,2021-06
ORD-00243,2021-06-26 17:57:39.529764,Standard Class,Customer_0106,Consumer,West,Technology,Laptops,3010.95,2,0.0,729.05,2021,2021-06
ORD-00244,2021-06-27 11:29:23.081540,Standard Class,Customer_0122,Consumer,East,Furniture,Furnishings,1057.28,4,0.3,23.38,2021,2021-06
ORD-00245,2021-06-28 05:01:06.633316,Standard Class,Customer_0182,Corporate,East,Technology,Copiers,5793.06,3,0.0,1667.86,2021,2021-06
ORD-00246,2021-06-28 22:32:50.185092,First Class,Customer_0103,Consumer,West,Furniture,Chairs,523.16,1,0.1,90.64,2021,2021-06
ORD-00247,2021-06-29 16:04:33.736868,Standard Class,Customer_0261,Home Office,West,Office Supplies,Art,120.64,2,0.0,28.03,2021,2021-06
ORD-00248,2021-06-30 09:36:17.288644,Standard Class,Customer_0113,Home Office,South,Technology,Laptops,10945.11,7,0.0,2571.72,2021,2021-06
ORD-00249,2021-07-01 03:08:00.840420,First Class,Customer_0070,Consumer,South,Furniture,Bookcases,1112.27,2,0.0,282.12,2021,2021-07
ORD-00250,2021-07-01 20:39:44.392196,Standard Class,Customer_0160,Consumer,East,Office Supplies,Art,445.43,3,0.3,6.28,2021,2021-07
ORD-00251,2021-07-02 14:11:27.943971,First Class,Customer_0240,Consumer,West,Office Supplies,Paper,658.99,6,0.4,-58.93,2021,2021-07
ORD-00252,2021-07-03 07:43:11.495747,Standard Class,Customer_0011,Home Office,West,Technology,Copiers,1276.34,1,0.1,216.99,2021,2021-07
ORD-00253,2021-07-04 01:14:55.047523,Second Class,Customer_0138,Consumer,East,Furniture,Chairs,875.56,1,0.0,252.83,2021,2021-07
ORD-00254,2021-07-04 18:46:38.599299,First Class,Customer_0167,Consumer,South,Technology,Phones,2544.6,3,0.1,450.75,2021,2021-07
ORD-00255,2021-07-05 12:18:22.151075,Second Class,Customer_0247,Consumer,West,Office Supplies,Art,194.77,3,0.1,32.98,2021,2021-07
ORD-00256,2021-07-06 05:50:05.702851,Standard Class,Customer_0031,Corporate,Central,Office Supplies,Labels,581.24,2,0.0,126.87,2021,2021-07
ORD-00257,2021-07-06 23:21:49.254627,Standard Class,Customer_0012,Consumer,West,Furniture,Tables,2671.26,2,0.0,645.56,2021,2021-07
ORD-00258,2021-07-07 16:53:32.806403,First Class,Customer_0243,Consumer,South,Office Supplies,Art,537.62,5,0.2,42.62,2021,2021-07
ORD-00259,2021-07-08 10:25:16.358179,Standard Class,Customer_0108,Home Office,East,Furniture,Bookcases,1412.86,4,0.0,326.15,2021,2021-07
ORD-00260,2021-07-09 03:56:59.909954,Standard Class,Customer_0194,Home Office,Central,Furniture,Tables,1976.51,3,0.2,185.78,2021,2021-07
ORD-00261,2021-07-09 21:28:43.461730,Second Class,Customer_0133,Corporate,East,Technology,Copiers,2405.45,2,0.0,697.87,2021,2021-07
ORD-00262,2021-07-10 15:00:27.013506,Standard Class,Customer_0281,Consumer,Central,Office Supplies,Binders,1073.09,5,0.0,216.8,2021,2021-07
ORD-00263,2021-07-11 08:32:10.565282,Standard Class,Customer_0291,Consumer,West,Technology,Accessories,1596.65,1,0.2,203.2,2021,2021-07
ORD-00264,2021-07-12 02:03:54.117058,Standard Class,Customer_0163,Corporate,West,Office Supplies,Storage,151.55,1,0.0,35.71,2021,2021-07
ORD-00265,2021-07-12 19:35:37.668834,Standard Class,Customer_0278,Consumer,South,Office Supplies,Art,418.14,2,0.0,90.5,2021,2021-07
ORD-00266,2021-07-13 13:07:21.220610,Standard Class,Customer_0203,Home Office,South,Office Supplies,Labels,488.2,4,0.3,22.1,2021,2021-07
ORD-00267,2021-07-14 06:39:04.772386,Second Class,Customer_0096,Corporate,South,Technology,Copiers,1390.73,1,0.0,341.83,2021,2021-07
ORD-00268,2021-07-15 00:10:48.324162,Standard Class,Customer_0223,Consumer,Central,Technology,Laptops,8783.46,5,0.1,1611.28,2021,2021-07
ORD-00269,2021-07-15 17:42:31.875937,First Class,Customer_0237,Home Office,South,Technology,Laptops,525.72,1,0.2,59.57,2021,2021-07
ORD-00270,2021-07-16 11:14:15.427713,First Class,Customer_0117,Home Office,West,Furniture,Furnishings,1206.59,2,0.1,218.07,2021,2021-07
ORD-00271,2021-07-17 04:45:58.979489,Second Class,Customer_0192,Consumer,East,Technology,Copiers,2034.23,3,0.0,419.83,2021,2021-07
ORD-00272,2021-07-17 22:17:42.531265,Standard Class,Customer_0276,Corporate,East,Office Supplies,Storage,273.36,1,0.0,56.17,2021,2021-07
ORD-00273,2021-07-18 15:49:26.083041,Second Class,Customer_0106,Consumer,Central,Furniture,Furnishings,1754.56,2,0.0,358.96,2021,2021-07
ORD-00274,2021-07-19 09:21:09.634817,Standard Class,Customer_0004,Consumer,East,Technology,Copiers,10178.95,7,0.0,2407.74,2021,2021-07
ORD-00275,2021-07-20 02:52:53.186593,Standard Class,Customer_0018,Consumer,West,Furniture,Furnishings,642.46,1,0.1,118.79,2021,2021-07
ORD-00276,2021-07-20 20:24:36.738369,Second Class,Customer_0020,Corporate,Central,Furniture,Tables,915.9,1,0.3,-25.5,2021,2021-07
ORD-00277,2021-07-21 13:56:20.290145,Standard Class,Customer_0122,Home Office,South,Furniture,Bookcases,468.97,1,0.0,136.81,2021,2021-07
ORD-00278,2021-07-22 07:28:03.841920,First Class,Customer_0137,Consumer,East,Furniture,Chairs,1306.5,1,0.1,271.62,2021,2021-07
ORD-00279,2021-07-23 00:59:47.393696,Standard Class,Customer_0080,Consumer,West,Office Supplies,Paper,541.59,6,0.2,66.96,2021,2021-07
ORD-00280,2021-07-23 18:31:30.945472,Second Class,Customer_0154,Corporate,West,Furniture,Bookcases,5025.18,5,0.2,375.13,2021,2021-07
ORD-00281,2021-07-24 12:03:14.497248,Standard Class,Customer_0025,Consumer,West,Office Supplies,Binders,111.09,1,0.2,5.64,2021,2021-07
ORD-00282,2021-07-25 05:34:58.049024,First Class,Customer_0169,Home Office,West,Office Supplies,Paper,110.97,1,0.4,-8.97,2021,2021-07
ORD-00283,2021-07-25 23:06:41.600800,Standard Class,Customer_0059,Consumer,Central,Technology,Accessories,1974.81,2,0.4,-68.05,2021,2021-07
ORD-00284,2021-07-26 16:38:25.152576,Standard Class,Customer_0041,Consumer,Central,Office Supplies,Binders,431.03,2,0.1,91.07,2021,2021-07
ORD-00285,2021-07-27 10:10:08.704352,Standard Class,Customer_0038,Consumer,Central,Technology,Phones,1457.03,1,0.2,114.75,2021,2021-07
ORD-00286,2021-07-28 03:41:52.256128,Standard Class,Customer_0117,Corporate,East,Office Supplies,Binders,378.77,4,0.1,75.17,2021,2021-07
ORD-00287,2021-07-28 21:13:35.807903,Standard Class,Customer_0275,Consumer,South,Furniture,Chairs,2278.64,5,0.1,369.3,2021,2021-07
ORD-00288,2021-07-29 14:45:19.359679,Standard Class,Customer_0270,Corporate,West,Office Supplies,Labels,60.85,1,0.3,3.59,2021,2021-07
ORD-00289,2021-07-30 08:17:02.911455,Standard Class,Customer_0127,Consumer,East,Office Supplies,Paper,726.65,7,0.0,171.57,2021,2021-07
ORD-00290,2021-07-31 01:48:46.463231,Standard Class,Customer_0003,Consumer,South,Office Supplies,Binders,478.73,3,0.2,44.52,2021,2021-07
ORD-00291,2021-07-31 19:20:30.015007,Standard Class,Customer_0293,Consumer,West,Office Supplies,Storage,116.34,1,0.3,-2.85,2021,2021-07
ORD-00292,2021-08-01 12:52:13.566783,First Class,Customer_0016,Home Office,West,Technology,Copiers,840.73,1,0.1,140.51,2021,2021-08
ORD-00293,2021-08-02 06:23:57.118559,Second Class,Customer_0265,Home Office,South,Technology,Copiers,1497.49,1,0.0,363.74,2021,2021-08
ORD-00294,2021-08-02 23:55:40.670335,Second Class,Customer_0239,Consumer,East,Furniture,Chairs,650.41,3,0.3,14.1,2021,2021-08
ORD-00295,2021-08-03 17:27:24.222111,Second Class,Customer_0263,Consumer,Central,Technology,Accessories,7945.65,4,0.0,2011.2,2021,2021-08
ORD-00296,2021-08-04 10:59:07.773886,Standard Class,Customer_0134,Consumer,West,Office Supplies,Binders,132.02,1,0.2,16.58,2021,2021-08
ORD-00297,2021-08-05 04:30:51.325662,Standard Class,Customer_0213,Consumer,Central,Technology,Accessories,1112.69,1,0.0,301.79,2021,2021-08
ORD-00298,2021-08-05 22:02:34.877438,Standard Class,Customer_0015,Consumer,East,Office Supplies,Labels,413.35,5,0.0,98.0,2021,2021-08
ORD-00299,2021-08-06 15:34:18.429214,First Class,Customer_0129,Home Office,West,Furniture,Chairs,870.16,1,0.2,49.1,2021,2021-08
ORD-00300,2021-08-07 09:06:01.980990,Same Day,Customer_0122,Home Office,Central,Office Supplies,Paper,283.2,1,0.0,72.27,2021,2021-08
ORD-00301,2021-08-08 02:37:45.532766,Standard Class,Customer_0241,Consumer,West,Technology,Copiers,2157.21,2,0.2,193.06,2021,2021-08
ORD-00302,2021-08-08 20:09:29.084542,Standard Class,Customer_0115,Consumer,East,Office Supplies,Art,423.59,3,0.4,-48.87,2021,2021-08
ORD-00303,2021-08-09 13:41:12.636318,Standard Class,Customer_0197,Home Office,West,Office Supplies,Binders,508.83,2,0.1,74.15,2021,2021-08
ORD-00304,2021-08-10 07:12:56.188094,Standard Class,Customer_0222,Corporate,West,Furniture,Bookcases,1184.09,2,0.0,252.11,2021,2021-08
ORD-00305,2021-08-11 00:44:39.739869,Standard Class,Customer_0214,Consumer,West,Furniture,Chairs,2800.63,3,0.3,120.74,2021,2021-08
ORD-00306,2021-08-11 18:16:23.291645,Standard Class,Customer_0080,Consumer,West,Office Supplies,Binders,159.94,2,0.0,46.63,2021,2021-08
ORD-00307,2021-08-12 11:48:06.843421,Same Day,Customer_0263,Consumer,South,Technology,Phones,1591.94,2,0.1,264.37,2021,2021-08
ORD-00308,2021-08-13 05:19:50.395197,Standard Class,Customer_0135,Consumer,West,Furniture,Furnishings,2519.87,2,0.0,714.2,2021,2021-08
ORD-00309,2021-08-13 22:51:33.946973,First Class,Customer_0242,Consumer,East,Furniture,Chairs,2697.17,2,0.0,553.64,2021,2021-08
ORD-00310,2021-08-14 16:23:17.498749,Second Class,Customer_0270,Consumer,West,Technology,Accessories,1039.96,1,0.3,18.98,2021,2021-08
ORD-00311,2021-08-15 09:55:01.050525,Second Class,Customer_0287,Corporate,East,Furniture,Furnishings,1898.49,5,0.1,293.7,2021,2021-08
ORD-00312,2021-08-16 03:26:44.602301,Second Class,Customer_0050,Consumer,South,Technology,Copiers,2686.71,4,0.1,538.13,2021,2021-08
ORD-00313,2021-08-16 20:58:28.154077,Second Class,Customer_0189,Consumer,West,Technology,Laptops,1614.38,1,0.0,337.55,2021,2021-08
ORD-00314,2021-08-17 14:30:11.705852,Second Class,Customer_0297,Consumer,South,Technology,Accessories,873.24,1,0.1,157.28,2021,2021-08
ORD-00315,2021-08-18 08:01:55.257628,Second Class,Customer_0014,Corporate,West,Office Supplies,Art,293.35,2,0.1,41.85,2021,2021-08
ORD-00316,2021-08-19 01:33:38.809404,Standard Class,Customer_0232,Home Office,Central,Furniture,Bookcases,7130.93,6,0.1,959.28,2021,2021-08
ORD-00317,2021-08-19 19:05:22.361180,Same Day,Customer_0261,Consumer,East,Office Supplies,Paper,1118.52,6,0.0,283.86,2021,2021-08
ORD-00318,2021-08-20 12:37:05.912956,Second Class,Customer_0192,Consumer,South,Furniture,Bookcases,1405.26,2,0.2,192.33,2021,2021-08
ORD-00319,2021-08-21 06:08:49.464732,Second Class,Customer_0203,Home Office,East,Technology,Copiers,490.53,1,0.2,29.64,2021,2021-08
ORD-00320,2021-08-21 23:40:33.016508,First Class,Customer_0261,Consumer,East,Furniture,Tables,260.53,1,0.2,35.02,2021,2021-08
ORD-00321,2021-08-22 17:12:16.568284,Standard Class,Customer_0113,Consumer,West,Furniture,Furnishings,584.56,1,0.0,130.65,2021,2021-08
ORD-00322,2021-08-23 10:44:00.120060,Standard Class,Customer_0036,Consumer,West,Technology,Accessories,8130.13,5,0.1,1347.08,2021,2021-08
ORD-00323,2021-08-24 04:15:43.671835,Standard Class,Customer_0079,Consumer,South,Furniture,Bookcases,1598.79,3,0.1,200.2,2021,2021-08
ORD-00324,2021-08-24 21:47:27.223611,Standard Class,Customer_0275,Consumer,East,Technology,Copiers,430.46,1,0.4,-31.32,2021,2021-08
ORD-00325,2021-08-25 15:19:10.775387,First Class,Customer_0278,Home Office,East,Furniture,Bookcases,429.79,1,0.1,67.83,2021,2021-08
ORD-00326,2021-08-26 08:50:54.327163,Standard Class,Customer_0162,Corporate,Central,Furniture,Chairs,646.09,1,0.2,61.85,2021,2021-08
ORD-00327,2021-08-27 02:22:37.878939,Standard Class,Customer_0017,Consumer,East,Technology,Copiers,859.17,2,0.3,7.67,2021,2021-08
ORD-00328,2021-08-27 19:54:21.430715,Standard Class,Customer_0204,Home Office,South,Technology,Laptops,863.59,1,0.2,36.08,2021,2021-08
ORD-00329,2021-08-28 13:26:04.982491,Standard Class,Customer_0017,Consumer,Central,Office Supplies,Labels,263.13,2,0.0,74.86,2021,2021-08
ORD-00330,2021-08-29 06:57:48.534267,Second Class,Customer_0202,Consumer,Central,Furniture,Chairs,1421.14,2,0.1,241.2,2021,2021-08
ORD-00331,2021-08-30 00:29:32.086043,First Class,Customer_0210,Corporate,South,Technology,Phones,9986.43,5,0.0,2178.53,2021,2021-08
ORD-00332,2021-08-30 18:01:15.637818,Standard Class,Customer_0078,Corporate,West,Office Supplies,Paper,218.65,1,0.0,58.19,2021,2021-08
ORD-00333,2021-08-31 11:32:59.189594,Second Class,Customer_0056,Consumer,West,Technology,Phones,3134.61,4,0.3,66.72,2021,2021-08
ORD-00334,2021-09-01 05:04:42.741370,Second Class,Customer_0080,Consumer,East,Office Supplies,Storage,278.65,2,0.2,29.12,2021,2021-09
ORD-00335,2021-09-01 22:36:26.293146,Standard Class,Customer_0058,Corporate,West,Office Supplies,Labels,559.13,3,0.1,107.31,2021,2021-09
